Day,Hour,WS,WD,Temp,Mix.Height,K_ANG1,Flux_ANG1,K_ANG2,Flux_ANG2,K_CCH1,Flux_CCH1,K_CCH2,Flux_CCH2,K_CTA,Flux_CTA,K_CTH,Flux_CTH,K_CTM1,Flux_CTM1,K_CTM2,Flux_CTM2,K_CTM7,Flux_CTM7,FFEE
11,17,2.15,44.07,290.05,79.82,95.16799927,623877.875,95.16799927,623877.875,126.814003,2462274.75,126.814003,2462274.75,437.2109985,926392.75,0,21179.19922,201.6929932,1010009.188,201.6929932,1010009.188,196.5,843697,0
11,18,1.87,56.66,289.24,67.76,352.5109863,701094.75,352.5109863,701094.75,118.4440002,2295178.5,118.4440002,2295178.5,437.8880005,845695.625,0,19899.54688,206.7740021,960495.6875,206.7740021,960495.6875,192,820025,0
11,19,3.23,204.39,288.48,171.44,451.4689941,717757.375,451.4689941,717757.375,117.3190002,2087987.125,117.3190002,2087987.125,453.2149963,845695.625,0,19364.48242,219.9609985,886187.75,219.9609985,886187.75,189.5,854364,0
11,20,2.99,216.16,288.49,121.01,510.0400085,686991.625,510.0400085,686991.625,126.814003,2480735.75,126.814003,2480735.75,453.7179871,845695.625,0,18836.3457,193.2929993,941172.6875,193.2929993,941172.6875,185.1000061,830452,0
11,21,2.3,237.47,288.74,81.61,459.9630127,639910.75,459.9630127,639910.75,129.8049927,2498488.25,129.8049927,2498488.25,517.5009766,845695.625,0,17770.25586,187.8209991,978229.6875,187.8209991,978229.6875,183.6999969,864546,0
11,22,2.77,254.85,288.89,99.14,298.4790039,670921.3125,298.4790039,670921.3125,129.8049927,2481372.75,129.8049927,2481372.75,500.4700012,998624.8125,0,18054.23828,191.4900055,991444.125,191.4900055,991444.125,179.6999969,892020,0
11,23,3.16,215.54,288.53,107.83,159.1920013,871637.4375,159.1920013,871637.4375,116.7289963,2468719.25,116.7289963,2468719.25,516.3709717,998624.8125,0,184930.2656,222.4920044,1010553.375,222.4920044,1010553.375,174.5,916364,0
12,0,3.18,228.95,288.6,110.51,164.3000031,1024458.313,164.3000031,1024458.313,112.4889984,2450298.25,112.4889984,2450298.25,510.9110107,998624.8125,0,371902.0938,230.0570068,1025643.688,230.0570068,1025643.688,171.3000031,904745,0
12,1,1.48,293.51,288.36,55.96,236.1170044,1158081,236.1170044,1158081,101.9489975,2456272,101.9489975,2456272,511.0669861,998624.8125,0,371457.625,245.6920013,1028010.375,245.6920013,1028010.375,162.1999969,923065,0
12,2,0.83,294.25,288.25,50,238.3269958,1115761.25,238.3269958,1115761.25,111.1259995,2514293,111.1259995,2514293,525.8330078,998624.8125,0,370994.1563,244.0610046,1024591,244.0610046,1024591,173.3000031,891833,0
12,3,0.97,251.65,287.98,51.53,247.5180054,519695.1875,247.5180054,519695.1875,118.8909988,2521845.75,118.8909988,2521845.75,510.2879944,998624.8125,0,373802.8125,242.927002,1056079.625,242.927002,1056079.625,175.8999939,919405,0
12,4,1.33,199.84,287.47,53.36,241.852005,514779.5313,241.852005,514779.5313,129.0879974,2536399.75,129.0879974,2536399.75,502.8800049,998624.8125,0,375884.75,286.4389954,1096237.375,286.4389954,1096237.375,168.6000061,882725,0
12,5,1.32,154.5,287.49,55.1,49.18799973,553356.0625,49.18799973,553356.0625,128.2590027,2505931,128.2590027,2505931,512.6870117,998624.8125,0,368179.7188,304.7669983,946392.75,304.7669983,946392.75,164.6000061,871047,0
12,6,1.46,160.04,287.88,58.36,74.79399872,556472.625,74.79399872,556472.625,129.0039978,2542177.75,129.0039978,2542177.75,516.276001,998624.8125,0,372666.875,306.7950134,893533.0625,306.7950134,893533.0625,169.6999969,905049,0
12,7,0.9,183.63,287.54,51.25,96.38500214,566560.3125,96.38500214,566560.3125,124.8610001,2522324.75,124.8610001,2522324.75,515.9589844,998624.8125,0,375590.9688,253.0650024,912521.625,253.0650024,912521.625,173.8999939,879058,0
12,8,1.1,170.86,288.56,148.46,238.3419952,625212.9375,238.3419952,625212.9375,134.9199982,2543805.75,134.9199982,2543805.75,518.6010132,998624.8125,0,375656.1875,290.4779968,1027976.688,290.4779968,1027976.688,181,917855,0
12,9,0.65,318,289.23,242.85,371.4649963,637410.125,371.4649963,637410.125,132.3630066,2488391.75,132.3630066,2488391.75,519.0170288,998624.8125,0,242789.375,278.3110046,1094037,278.3110046,1094037,177.1000061,892198,0
12,10,2.42,337.34,289.65,210.54,552.9130249,623833.125,552.9130249,623833.125,128.845993,2423935.25,128.845993,2423935.25,519.5620117,998624.8125,0,19027.39844,316.7250061,1113836.875,316.7250061,1113836.875,175.5,646739,0
12,11,3.15,335.82,290.01,235.16,683.5100098,603244.5625,683.5100098,603244.5625,160.0859985,2116710.5,160.0859985,2116710.5,528.3590088,845695.625,0,20801.13477,349.019989,1130706.125,349.019989,1130706.125,176.3999939,921293,0
12,12,4.4,335.67,290.75,296.91,635.5089722,599083.375,635.5089722,599083.375,117.1159973,1662939.5,117.1159973,1662939.5,435.0870056,737712,0,20564.48242,355.321991,1091970.5,355.321991,1091970.5,171.3999939,897692,0
12,13,4.76,336.52,290.88,315.12,644.5819702,593697.75,644.5819702,593697.75,191.3430023,1730960.875,191.3430023,1730960.875,393.2950134,728174.9375,0,19680.07813,333.0870056,978595.75,333.0870056,978595.75,172.3000031,926503,0
12,14,3.86,340.54,290.89,278.45,462.9979858,617656.8125,462.9979858,617656.8125,145.8119965,1804468.625,145.8119965,1804468.625,412.4299927,737712,0,16244.7168,441.8439941,918614.375,441.8439941,918614.375,179.1000061,902471,0
12,15,2.69,352.29,291.19,249.51,417.2900085,631874.5625,417.2900085,631874.5625,112.6350021,1978451.375,112.6350021,1978451.375,480.8909912,845695.625,0,16124.65918,420.177002,865077.9375,420.177002,865077.9375,183.8999939,920696,0
12,16,1.69,15.7,290.96,195.83,448.3009949,639043.8125,448.3009949,639043.8125,177.5500031,1942474.625,177.5500031,1942474.625,498.8089905,845695.625,0,15942.26367,419.32901,830818.9375,419.32901,830818.9375,186.3000031,899975,0
12,17,1.02,59.01,290.29,53.84,451.7309875,644150.625,451.7309875,644150.625,149.7630005,1670396,149.7630005,1670396,426.0109863,527185.0625,0,16567.94922,405.631012,652622.0625,405.631012,652622.0625,185.6000061,929539,0
12,18,1.53,129.01,289.42,61.55,250.1790009,720767.75,250.1790009,720767.75,153.7380066,1634039.25,153.7380066,1634039.25,396.4549866,492974.4063,0,16346.30371,383.79599,727901.5625,383.79599,727901.5625,188.3000031,899057,0
12,19,3.06,141.86,287.49,105.86,180.6869965,701998.5,180.6869965,701998.5,159.1900024,1928753.5,159.1900024,1928753.5,306.1440125,576324.9375,0,16887.71875,397.696991,904818.1875,397.696991,904818.1875,183.1999969,921907,0
12,20,4.26,194.74,286.87,169.46,155.2480011,862222.6875,155.2480011,862222.6875,118.9639969,2421090.75,118.9639969,2421090.75,420.1099854,742889.875,0,19143.99219,247.1349945,944473.3125,247.1349945,944473.3125,183.1000061,882884,0
12,21,3.45,205.27,287.45,150.63,189.772995,1084759.125,189.772995,1084759.125,118.711998,2489605.75,118.711998,2489605.75,500.3510132,856525,0,16744.57227,239.9259949,1065197.875,239.9259949,1065197.875,180.6999969,917294,0
12,22,1.64,136.24,286.79,64.78,224.1380005,1239312.125,224.1380005,1239312.125,127.6969986,2423680.25,127.6969986,2423680.25,514.3790283,830310.25,0,14776.32031,304.0859985,906266.625,304.0859985,906266.625,180.3000031,891718,0
12,23,2.75,131.19,286.61,94.88,218.3399963,1314902.25,218.3399963,1314902.25,148.8919983,2466383,148.8919983,2466383,517.440979,846735.6875,0,13767.95215,293.1669922,824425.4375,293.1669922,824425.4375,179.1999969,916772,0
13,0,1.33,189.78,286.36,53.9,215.1620026,1319944.875,215.1620026,1319944.875,161.0549927,2461981.25,161.0549927,2461981.25,537.9099731,848772,0,12669.54004,323.3399963,851390.5625,323.3399963,851390.5625,182.1999969,888955,0
13,1,1.81,113.29,286.54,65.18,211.6909943,1312203.75,211.6909943,1312203.75,171.8890076,2491404.75,171.8890076,2491404.75,533.697998,842221.375,0,13938.22559,313.1159973,852138.5625,313.1159973,852138.5625,191.3000031,915783,0
13,2,2.79,174.67,285.15,92.01,212.4839935,1311816.375,212.4839935,1311816.375,158.1929932,2498750.25,158.1929932,2498750.25,515.6090088,844267.5625,0,14221.63086,312.4649963,841601.4375,312.4649963,841601.4375,187.8000031,885219,0
13,3,3.79,193.92,285.55,133.28,211.5740051,1305279.5,211.5740051,1305279.5,153.2039948,2520541.5,153.2039948,2520541.5,512.7579956,837514.875,0,16660.87891,318.1749878,838259.25,318.1749878,838259.25,191.3000031,916929,0
13,4,3.25,193.66,285.4,114.25,212.1340027,1305008,212.1340027,1305008,160.9259949,2530593.75,160.9259949,2530593.75,519.4169922,834532.5,0,18496.37305,298.2569885,837226.3125,298.2569885,837226.3125,188,888581,0
13,5,3.15,169.76,284.9,108.79,217.7550049,1293644.75,217.7550049,1293644.75,151.7839966,2466332,151.7839966,2466332,498.6270142,834230.625,0,15412.39355,309.70401,904163.1875,309.70401,904163.1875,185.5,892291,0
13,6,3.88,179.91,285.5,149.51,214.2279968,1307452.75,214.2279968,1307452.75,164.7870026,2521650.75,164.7870026,2521650.75,514.3670044,852363.9375,0,14657.99414,319.2340088,928718.125,319.2340088,928718.125,186.6000061,922229,0
13,7,4,198.59,287.31,157.7,210.0820007,1287895.125,210.0820007,1287895.125,162.1080017,2519388.25,162.1080017,2519388.25,514.7960205,839064.6875,0,14382.66992,304.8640137,929634.3125,304.8640137,929634.3125,142.3999939,860127,0
13,8,3.62,202.62,289.19,261.01,207.378006,1293613.875,207.378006,1293613.875,160.8240051,2523293.5,160.8240051,2523293.5,513.4089966,851665.5,0,13073.58008,312.196991,928852.6875,312.196991,928852.6875,130.8000031,814035,0
13,9,1.77,228.32,290.43,221.54,200.9049988,1276566.125,200.9049988,1276566.125,156.8289948,2510105.25,156.8289948,2510105.25,533.460022,850490.375,0,12596.81348,301.3450012,929766.875,301.3450012,929766.875,154.1999969,681479,0
13,10,1.62,293.99,291.15,227.04,206.1060028,1282948.375,206.1060028,1282948.375,160.9660034,2515499.25,160.9660034,2515499.25,514.2750244,836543.4375,0,12836.92773,308.6149902,934518,308.6149902,934518,170.5,511605,0
13,11,1.43,311.1,292.06,268.27,207.147995,1259921.375,207.147995,1259921.375,160.9989929,2161985.5,160.9989929,2161985.5,454.8980103,725752.8125,0,12604.89355,323.9419861,933291.125,323.9419861,933291.125,191.8999939,694763,0
13,12,0.99,345.78,292.86,264.1,215.7779999,1156701.625,215.7779999,1156701.625,123.1790009,1749898.25,123.1790009,1749898.25,380.5599976,570454.8125,0,12592.96484,326.4750061,932714,326.4750061,932714,164.1000061,674170,0
13,13,0.94,7.88,293.16,258.52,216.7039948,1287139.875,216.7039948,1287139.875,151.4259949,1866754.75,151.4259949,1866754.75,329.2090149,554142,0,11911.18848,413.3259888,882257.875,413.3259888,882257.875,182.8000031,729687,0
13,14,0.67,34.68,293.2,264.26,212.0749969,1281730,212.0749969,1281730,124.2610016,2104896.5,124.2610016,2104896.5,375.9400024,675629.3125,0,17019.89648,401.980011,743852.6875,401.980011,743852.6875,181,718352,0
13,15,1.44,71.7,292.82,263.26,227.3119965,1295073.625,227.3119965,1295073.625,159.6950073,2199811.5,159.6950073,2199811.5,329.0119934,557152.125,0,17420.47266,423.9559937,589983.1875,423.9559937,589983.1875,188.1000061,727835,0
13,16,1.19,99.44,292.42,271.25,229.197998,1292995.875,229.197998,1292995.875,135.7279968,2239066.75,135.7279968,2239066.75,318.9750061,645261.125,0,19959.57617,435.9590149,607792.375,435.9590149,607792.375,171.5,713066,0
13,17,1.95,182.07,291.34,96.08,210.0720062,1266061.125,210.0720062,1266061.125,166.7740021,1882279.5,166.7740021,1882279.5,361.4549866,539661.25,0,20296.08398,484.9320068,638695.3125,484.9320068,638695.3125,168.1999969,733558,0
13,18,2.65,182.53,289.92,107.55,221.3710022,1030305.938,221.3710022,1030305.938,179.8370056,1656281.875,179.8370056,1656281.875,289.2189941,490149,0,19664.05078,425.1019897,655592.25,425.1019897,655592.25,187.1999969,649703,0
13,19,2.71,188.87,287.88,116.16,234.7039948,693632.1875,234.7039948,693632.1875,153.4429932,1861076.875,153.4429932,1861076.875,244.9559937,540992.25,0,16141.97461,244.0169983,698217.625,244.0169983,698217.625,154.6999969,693577,0
13,20,2.65,213.69,287.58,106.88,231.8410034,971937.375,231.8410034,971937.375,134.298996,2344493.75,134.298996,2344493.75,359.071991,729205.625,0,13764.48828,170.3609924,732605.1875,170.3609924,732605.1875,181.6000061,788467,0
13,21,2.76,215.09,287.7,94.65,327.7479858,1276201.125,327.7479858,1276201.125,136.0209961,2413011,136.0209961,2413011,480.0509949,889925.8125,0,14096.95605,146.4579926,789689.625,146.4579926,789689.625,161.1000061,918789,0
13,22,3.32,229.68,287.48,125.41,322.67099,1288069.625,322.67099,1288069.625,128.0359955,2470800.25,128.0359955,2470800.25,492.9159851,870442.4375,0,14080.79395,188.621994,903666.5,188.621994,903666.5,143.6000061,788958,0
13,23,2.85,201.91,287.11,102.52,331.4179993,1282009.625,331.4179993,1282009.625,130.4940033,2443183,130.4940033,2443183,520.7839966,924550.3125,0,15142.8418,223.6829987,936182.125,223.6829987,936182.125,127.5999985,674209,0
14,0,3.31,203.86,287.01,115.37,332.3770142,1282144.625,332.3770142,1282144.625,133.6260071,2503767,133.6260071,2503767,528.1040039,939994.4375,0,14692.04883,210.6920013,937228.9375,210.6920013,937228.9375,130.8000031,706904,0
14,1,2.78,201.58,287.38,96.71,333.2489929,1286207.875,333.2489929,1286207.875,133.522995,2497046.25,133.522995,2497046.25,523.934021,935013.8125,0,10463.48242,227.7510071,924910.9375,227.7510071,924910.9375,177.6999969,727156,0
14,2,2.53,207.99,287.23,87.63,333.6910095,1287670.125,333.6910095,1287670.125,135.9060059,2508242,135.9060059,2508242,527.8800049,930703.25,0,10817.30469,252.746994,937579.1875,252.746994,937579.1875,167.3000031,712558,0
14,3,2.82,207.16,286.6,96.37,334.9679871,1285454.25,334.9679871,1285454.25,141.0480042,2505214.5,141.0480042,2505214.5,527.0529785,934917.375,0,12215.86133,230.7510071,934694.125,230.7510071,934694.125,159.6999969,733494,0
14,4,2.55,184.5,286.25,84.96,332.5119934,1283006,332.5119934,1283006,151.2200012,2509973,151.2200012,2509973,522.2579956,881776.875,0,13344.28711,213.3690033,933423.6875,213.3690033,933423.6875,144.6999969,714318,0
14,5,2.97,178.66,285.57,99.08,328.053009,1284257.375,328.053009,1284257.375,149.4629974,2483549.75,149.4629974,2483549.75,525.0780029,930356.375,0,14491.75977,215.5279999,940003.1875,215.5279999,940003.1875,174.3999939,711205,0
14,6,3.21,179.14,285.54,104.18,323.1809998,1292148,323.1809998,1292148,149.1869965,2520494.5,149.1869965,2520494.5,526.0939941,938687.6875,0,17437.78906,220.1600037,900514.3125,220.1600037,900514.3125,146.8000031,738703,0
14,7,3.51,180.64,285.91,117.34,318.8710022,1285657,318.8710022,1285657,150.0679932,2524011.25,150.0679932,2524011.25,480.3890076,784187.375,0,14586.4209,253.8939972,870501.8125,253.8939972,870501.8125,156.8999939,719610,0
14,8,2.91,191.22,287.54,171.9,313.0280151,1284564.125,313.0280151,1284564.125,154.3890076,2515187.75,154.3890076,2515187.75,383.875,673573.9375,0,12818.45801,263.427002,873711.4375,263.427002,873711.4375,155.3000031,740465,0
14,9,0.92,197.47,290.9,139.84,313.9039917,1286821.875,313.9039917,1286821.875,153.7510071,2519392.25,153.7510071,2519392.25,477.696991,826300.5,0,11572.86035,227.7660065,924661.5625,227.7660065,924661.5625,146.5,713803,0
14,10,1.23,338.01,290.79,170.47,243.1589966,1293325,243.1589966,1293325,155.0679932,2507825.75,155.0679932,2507825.75,512.3729858,861770,0,12173.72461,223.8999939,943970.6875,223.8999939,943970.6875,155,521226,0
14,11,1.07,337.5,292.32,260.04,243.1589966,1298890.375,243.1589966,1298890.375,156.0540009,2490477.75,156.0540009,2490477.75,519.6669922,832490.375,0,12751.50195,234.927002,939546.125,234.927002,939546.125,172.6000061,731843,0
14,12,0.94,6.83,293.34,267.94,243.1589966,1294610.625,243.1589966,1294610.625,163.0059967,2213255.25,163.0059967,2213255.25,525.6790161,837274.75,0,11770.26172,214.1620026,945101.25,214.1620026,945101.25,172.3999939,711164,0
14,13,1.56,31.25,293.64,255.45,243.1589966,1296510.5,243.1589966,1296510.5,192.8309937,2052160.25,192.8309937,2052160.25,524.7930298,835550.125,0,8684.461914,227.6100006,942828.9375,227.6100006,942828.9375,180.8999939,722038,0
14,14,2.19,28.58,293.45,253.87,243.1589966,1307591.75,243.1589966,1307591.75,173.2769928,2057422,173.2769928,2057422,524.6879883,882675,0,13786.99902,241.8710022,774152.0625,241.8710022,774152.0625,170.8000031,709433,0
14,15,2.53,28.18,293.05,246.47,243.1589966,1305762.5,243.1589966,1305762.5,168.1289978,2044683.875,168.1289978,2044683.875,509.1159973,970489.625,0,21855.10156,240.7460022,753299.5,240.7460022,753299.5,173.8000031,720405,0
14,16,2.2,32.9,292.55,223.06,243.1589966,1309423.625,243.1589966,1309423.625,180.7359924,2059074.75,180.7359924,2059074.75,490.6659851,983122.25,0,19220.18359,234.6410065,757520.25,234.6410065,757520.25,170.8999939,709052,0
14,17,1.83,65.13,291.33,67.86,345.571991,1300761,345.571991,1300761,175.9259949,2055830.625,175.9259949,2055830.625,479.6229858,984961.1875,0,17146.88086,251.4530029,760708.125,251.4530029,760708.125,170.3999939,731118,0
14,18,1.76,122.88,290.04,68.67,371.6600037,1292094.375,371.6600037,1292094.375,173.2590027,2060677.125,173.2590027,2060677.125,474.6900024,988949.6875,5.034999847,18698.9707,256.7080078,759439.6875,256.7080078,759439.6875,176,713103,0
14,19,1.66,135.27,288.55,64.18,248.9089966,1300270.875,248.9089966,1300270.875,176.772995,2066061.25,176.772995,2066061.25,493.4020081,982201.625,35.37400055,20192.1875,231.4120026,755270.375,231.4120026,755270.375,176.8999939,730339,0
14,20,4.46,181.34,288.52,242.33,248.9089966,1292879.625,248.9089966,1292879.625,167.0469971,2029575.125,167.0469971,2029575.125,481.6860046,998123.6875,19.6609993,18763.61719,257.6109924,880643.1875,257.6109924,880643.1875,172.6999969,719706,0
14,21,4.28,198.85,288.37,200.25,373.6629944,1292287.875,373.6629944,1292287.875,158.1199951,2039638.625,158.1199951,2039638.625,478.1400146,978348.25,0,15638.65723,240.4960022,961166.5,240.4960022,961166.5,164.3999939,790274,0
14,22,2.99,192.25,287.9,98.65,345.5400085,1314529.625,345.5400085,1314529.625,127.0859985,2130822.75,127.0859985,2130822.75,498.4490051,1002520.813,0,15883.38965,226.8339996,957026.8125,226.8339996,957026.8125,177,866683,0
14,23,2.53,204.51,287.63,92.88,357.1119995,1308686.25,357.1119995,1308686.25,115.060997,2290971,115.060997,2290971,519.4130249,1067148.125,0,22821.91016,273.5669861,952627.9375,273.5669861,952627.9375,153.6000061,928197,0
15,0,2.24,177.49,287.15,78.08,360.4590149,1311089,360.4590149,1311089,148.8430023,2474351.5,148.8430023,2474351.5,526.460022,1098520.125,0,17882.23242,280.5859985,930018.1875,280.5859985,930018.1875,153.1999969,905278,0
15,1,2.69,166.72,286.68,92.26,367.0400085,1305036.375,367.0400085,1305036.375,151.9929962,2489857,151.9929962,2489857,494.0400085,981788.9375,0,17522.06055,256.7720032,864713.8125,256.7720032,864713.8125,156.1000061,931281,0
15,2,1.59,164.62,286.68,61.99,272.7210083,1284887.5,272.7210083,1284887.5,150.8639984,2527634.5,150.8639984,2527634.5,454.5840149,939031.6875,0,17626.5332,231.3220062,799660.8125,231.3220062,799660.8125,160.6999969,910872,0
15,3,1.04,130.33,286.12,51.2,255.3930054,1254969.125,255.3930054,1254969.125,141.798996,2458462.25,141.798996,2458462.25,447.3240051,949098.0625,0,14117.1582,233.4450073,784794.0625,233.4450073,784794.0625,153.8999939,939509,0
15,4,1.33,124.71,285.08,52.84,253.1809998,1276800.25,253.1809998,1276800.25,141.2290039,2468012.5,141.2290039,2468012.5,448.6719971,957077.8125,0,13106.48047,215.8359985,755624.5625,215.8359985,755624.5625,153.6000061,909076,0
15,5,1.62,161.35,284.72,60.84,255.1519928,1266132.25,255.1519928,1266132.25,150.677002,2450483.5,150.677002,2450483.5,455.6080017,969239.4375,0,13167.08594,235.8820038,764428.25,235.8820038,764428.25,153.1999969,910629,0
15,6,1.91,175.47,285.04,69.29,248.8760071,1265184.75,248.8760071,1265184.75,154.0370026,2509504.25,154.0370026,2509504.25,455.0390015,955072.0625,0,12978.3418,244.2740021,758588.8125,244.2740021,758588.8125,154.8999939,936225,0
15,7,1.96,165.44,285.6,73.27,251.2640076,1265613.875,251.2640076,1265613.875,154.9759979,2439189.75,154.9759979,2439189.75,446.8190002,950748.25,0,11175.16895,233.147995,731115.125,233.147995,731115.125,151.8999939,904482,0
15,8,1.67,171.9,286.88,119.42,248.5709991,1278601.875,248.5709991,1278601.875,168.598999,2091474.375,168.598999,2091474.375,451.3739929,940441.75,0,9795.661133,321.4330139,792368.875,321.4330139,792368.875,157.3000031,935352,0
15,9,0.32,142.1,288.24,163.19,252.5800018,1273233.125,252.5800018,1273233.125,162.9649963,1999022.25,162.9649963,1999022.25,444.9150085,957627.875,0,9184.40625,297.4620056,778632.0625,297.4620056,778632.0625,159.8999939,912818,0
15,10,1.63,348.53,289.16,173.35,268.1180115,1270294.25,268.1180115,1270294.25,156.3869934,1997074.25,156.3869934,1997074.25,457.6659851,949998.5,0,8814.998047,281.5710144,772757,281.5710144,772757,161.3999939,664388,0
15,11,2.8,339.66,289.76,244.34,257.7009888,1262956.75,257.7009888,1262956.75,160.3540039,2002964,160.3540039,2002964,458.1149902,946173.9375,0,7249.055176,249.2709961,776239.6875,249.2709961,776239.6875,163.1000061,934530,39.562
15,12,3.05,334.6,291.33,290.2,254.0639954,1268061.125,254.0639954,1268061.125,159.4100037,2000225.375,159.4100037,2000225.375,449.4309998,938468.875,0.842999995,7816.058105,241.1759949,830681.75,241.1759949,830681.75,172,914281,9.432
15,13,3.43,334.29,291.72,308.77,253.0370026,1262982.5,253.0370026,1262982.5,179.8789978,2012714.75,179.8789978,2012714.75,456.5610046,930561.25,3.568000078,9711.65625,213.8880005,854212.3125,213.8880005,854212.3125,175.6000061,927272,21.222
15,14,2.68,330.85,291.99,308.08,263.6809998,1264505.25,263.6809998,1264505.25,176.4750061,2001093,176.4750061,2001093,456.6830139,927150.375,6.014999866,12423.65332,212.5050049,837374.75,212.5050049,837374.75,177.1999969,916617,20.698
15,15,1.07,345.65,292.12,285.08,259.0440063,1257566.375,259.0440063,1257566.375,150.1699982,2074199.375,150.1699982,2074199.375,456.6830139,916030.8125,0,12293.20605,213.7680054,990994.9375,213.7680054,990994.9375,179.3999939,935776,14.148
15,16,1.43,185.03,291.55,289.4,251.8540039,1241728.75,251.8540039,1241728.75,143.1040039,2278356.75,143.1040039,2278356.75,431.8800049,927543.0625,0,13715.42578,200.5359955,1032088.625,200.5359955,1032088.625,176.6000061,900292,20.174
15,17,2.99,186.39,290.22,128.35,249.1029968,1257520.25,249.1029968,1257520.25,136.0659943,2392879.75,136.0659943,2392879.75,437.2879944,940508.75,0,14219.32227,203,1045934.313,203,1045934.313,171.6999969,928603,31.44
15,18,2.35,187.03,289.43,84.09,256.0910034,1262928.875,256.0910034,1262928.875,133.9609985,2432931,133.9609985,2432931,419.4679871,686396.4375,0,15445.29492,173.4329987,1130403.375,173.4329987,1130403.375,170.5,901595,29.344
15,19,2.69,128.03,288.3,98.47,261.6350098,1277342.375,261.6350098,1277342.375,134.8170013,2441376,134.8170013,2441376,395.5,839385,0,13526.68164,265.4500122,1295209.75,265.4500122,1295209.75,182.6999969,928493,31.178
15,20,2.48,179.34,287.79,87.39,257.730011,1275986.625,257.730011,1275986.625,133.6670074,2437658,133.6670074,2437658,454.3980103,933545.9375,0,12464.05664,278.9700012,1282355.375,278.9700012,1282355.375,184,905027,31.964
15,21,3.89,186.59,287.44,154.7,253.7839966,1274595,253.7839966,1274595,135.4859924,2441003.5,135.4859924,2441003.5,415.0150146,922235.75,0,8884.839844,265.3569946,1301201.5,265.3569946,1301201.5,185.3999939,933015,28.82
15,22,3.22,184.06,287.39,112.04,259.1690063,1264719.125,259.1690063,1264719.125,129.7709961,2437163.75,129.7709961,2437163.75,395.8349915,916597.0625,0,9772.573242,253.4859924,1256870.5,253.4859924,1256870.5,189.5,899075,32.75
15,23,3.42,179.74,286.91,111.82,256.4370117,1245675.75,256.4370117,1245675.75,115.875,2447618.5,115.875,2447618.5,384.5920105,909439.8125,0,10609.5127,258.8240051,1260703.375,258.8240051,1260703.375,185.1000061,929492,39.824
16,0,3.08,187.97,286.91,103.7,261.4710083,1249513.75,261.4710083,1249513.75,145.5359955,2441278.5,145.5359955,2441278.5,409.5490112,948355.75,0,10330.14844,247.9230042,1326047.25,247.9230042,1326047.25,185.6999969,909817,31.178
16,1,2.69,177.02,286.84,94.27,268.8299866,1253104.375,268.8299866,1253104.375,147.4609985,2469825.5,147.4609985,2469825.5,424.9039917,959387.8125,0,9677.334961,245.2480011,1349262.625,245.2480011,1349262.625,188.6999969,935803,25.152
16,2,2.9,176.49,286.57,103.58,260.25,1261796.75,260.25,1261796.75,171.7369995,2477809.75,171.7369995,2477809.75,448.7080078,961674.0625,0,11215.57324,257.0939941,1405379.375,257.0939941,1405379.375,164.1999969,906928,29.868
16,3,3.93,189.4,286.77,162.29,263.8070068,1260539.625,263.8070068,1260539.625,172.1849976,2496733.25,172.1849976,2496733.25,455.8940125,956534.125,0,12301.28613,257.9309998,1373006.25,257.9309998,1373006.25,158.6000061,929217,38.514
16,4,4.69,192.12,286.59,210.88,261.2189941,1257677.5,261.2189941,1257677.5,192.4080048,2538516.75,192.4080048,2538516.75,458.9079895,959827.0625,0,14278.19629,276.6690063,1331799.625,276.6690063,1331799.625,171.1000061,899505,42.444
16,5,4.96,196,286.63,223.32,245.7460022,1274785.625,245.7460022,1274785.625,181.9380035,2518334,181.9380035,2518334,460.8080139,963856.4375,0,19040.67383,266.4649963,1309110.75,266.4649963,1309110.75,177.8000031,900675,46.898
16,6,4.95,194.99,286.76,222.16,250.5410004,1268229.375,250.5410004,1268229.375,183.6759949,2498781.75,183.6759949,2498781.75,478.8599854,955987.5,0,16993.92188,260.8150024,1298678.5,260.8150024,1298678.5,183,928739,45.85
16,7,4.77,192.13,287.45,212.5,253.0149994,1245239,253.0149994,1245239,178.970993,2500480.25,178.970993,2500480.25,469.2520142,952857.375,0,13782.38184,238.7140045,1171103.25,238.7140045,1171103.25,177.6999969,882524,43.23
16,8,5.91,191.78,289.75,404.36,345.0939941,1271191.5,345.0939941,1271191.5,185.1040039,2532661,185.1040039,2532661,458.8909912,958647.8125,0,14891.75977,236.5839996,1183902.25,236.5839996,1183902.25,179.3999939,907893,47.946
16,9,5.46,194.09,291.75,387.14,335.9370117,1256561.125,335.9370117,1256561.125,174.7440033,2566468.75,174.7440033,2566468.75,465.3559875,952370.75,0,14218.74512,252.5850067,1293480.25,252.5850067,1293480.25,182.6999969,884042,50.042
16,10,4.53,195.55,293.66,365.84,322.3630066,1243037,322.3630066,1243037,177.5780029,2545627.25,177.5780029,2545627.25,462.9500122,958381.125,0,22054.8125,252.5809937,1307889.875,252.5809937,1307889.875,181.5,643596,46.898
16,11,3.67,206.6,295.09,385.91,328.868988,1230550,328.868988,1230550,155.8029938,2528845.5,155.8029938,2528845.5,456.8510132,950608,0,19949.76367,257.7520142,1313673.875,257.7520142,1313673.875,180.1999969,914176,45.85
16,12,3.47,220.36,295.1,419.64,333.7709961,1225117.875,333.7709961,1225117.875,146.375,2512561.5,146.375,2512561.5,465.0710144,944071.1875,0,15760.6377,248.7830048,1309195.125,248.7830048,1309195.125,187.1999969,888821,54.496
